date,sensor,value,time
29-10-2018,GSR sensor, 242.00,11:12:52.804000
29-10-2018,Breath sensor, 624.00,11:12:52.821000
29-10-2018,Pulse sensor, 1328.00,11:12:53.288000
29-10-2018,GSR sensor, 236.00,11:12:53.361000
29-10-2018,Breath sensor, 620.00,11:12:53.375000
29-10-2018,Pulse sensor, 1449.00,11:12:53.788000
29-10-2018,GSR sensor, 228.00,11:12:53.804000
29-10-2018,Breath sensor, 621.00,11:12:53.863000
29-10-2018,Pulse sensor, 2635.00,11:12:54.289000
29-10-2018,GSR sensor, 224.00,11:12:54.308000
29-10-2018,Breath sensor, 623.00,11:12:54.369000
29-10-2018,Pulse sensor, 1346.00,11:12:54.789000
29-10-2018,GSR sensor, 226.00,11:12:54.864000
29-10-2018,Breath sensor, 618.00,11:12:54.878000
29-10-2018,Pulse sensor, 1781.00,11:12:55.289000
29-10-2018,GSR sensor, 234.00,11:12:55.306000
29-10-2018,Breath sensor, 620.00,11:12:55.365000
29-10-2018,Pulse sensor, 2249.00,11:12:55.789000
29-10-2018,GSR sensor, 238.00,11:12:55.805000
29-10-2018,Breath sensor, 622.00,11:12:55.868000
29-10-2018,Pulse sensor, 1361.00,11:12:56.288000
29-10-2018,GSR sensor, 240.00,11:12:56.305000
29-10-2018,Breath sensor, 624.00,11:12:56.323000
29-10-2018,Pulse sensor, 1427.00,11:12:56.789000
29-10-2018,GSR sensor, 234.00,11:12:56.807000
29-10-2018,Breath sensor, 621.00,11:12:56.824000
29-10-2018,Pulse sensor, 1730.00,11:12:57.289000
29-10-2018,GSR sensor, 208.00,11:12:57.306000
29-10-2018,Breath sensor, 624.00,11:12:57.323000
29-10-2018,Pulse sensor, 3855.00,11:12:57.788000
29-10-2018,GSR sensor, 238.00,11:12:57.863000
29-10-2018,Breath sensor, 620.00,11:12:57.876000
29-10-2018,Pulse sensor, 1350.00,11:12:58.288000
29-10-2018,GSR sensor, 240.00,11:12:58.304000
29-10-2018,Breath sensor, 620.00,11:12:58.322000
29-10-2018,Pulse sensor, 1717.00,11:12:58.788000
29-10-2018,GSR sensor, 240.00,11:12:58.863000
29-10-2018,Breath sensor, 620.00,11:12:58.881000
29-10-2018,Pulse sensor, 2925.00,11:12:59.289000
29-10-2018,GSR sensor, 241.00,11:12:59.305000
29-10-2018,Breath sensor, 592.00,11:12:59.322000
29-10-2018,Pulse sensor, 1344.00,11:12:59.789000
29-10-2018,GSR sensor, 241.00,11:12:59.805000
29-10-2018,Breath sensor, 624.00,11:12:59.822000
29-10-2018,Pulse sensor, 1894.00,11:13:00.290000
29-10-2018,GSR sensor, 240.00,11:13:00.305000
29-10-2018,Breath sensor, 617.00,11:13:00.322000
29-10-2018,Pulse sensor, 3855.00,11:13:00.788000
29-10-2018,GSR sensor, 245.00,11:13:00.804000
29-10-2018,Breath sensor, 620.00,11:13:00.821000
29-10-2018,Pulse sensor, 1483.00,11:13:01.288000
29-10-2018,GSR sensor, 257.00,11:13:01.360000
29-10-2018,Breath sensor, 620.00,11:13:01.377000
29-10-2018,Pulse sensor, 1914.00,11:13:01.789000
29-10-2018,GSR sensor, 262.00,11:13:01.805000
29-10-2018,Breath sensor, 617.00,11:13:01.823000
29-10-2018,Pulse sensor, 3694.00,11:13:02.289000
29-10-2018,GSR sensor, 276.00,11:13:02.307000
29-10-2018,Breath sensor, 624.00,11:13:02.367000
29-10-2018,Pulse sensor, 1175.00,11:13:02.789000
29-10-2018,GSR sensor, 256.00,11:13:02.806000
29-10-2018,Breath sensor, 618.00,11:13:02.822000
29-10-2018,Pulse sensor, 1344.00,11:13:03.288000
29-10-2018,GSR sensor, 249.00,11:13:03.355000
29-10-2018,Breath sensor, 621.00,11:13:03.370000
29-10-2018,Pulse sensor, 2975.00,11:13:03.790000
29-10-2018,GSR sensor, 240.00,11:13:03.806000
29-10-2018,Breath sensor, 584.00,11:13:03.824000
29-10-2018,Pulse sensor, 1234.00,11:13:04.345000
29-10-2018,GSR sensor, 210.00,11:13:04.361000
29-10-2018,Breath sensor, 619.00,11:13:04.379000
29-10-2018,Pulse sensor, 1595.00,11:13:04.789000
29-10-2018,GSR sensor, 249.00,11:13:04.805000
29-10-2018,Breath sensor, 618.00,11:13:04.882000
29-10-2018,Pulse sensor, 2128.00,11:13:05.291000
29-10-2018,GSR sensor, 246.00,11:13:05.348000
29-10-2018,Breath sensor, 618.00,11:13:05.366000
29-10-2018,Pulse sensor, 1227.00,11:13:05.843000
29-10-2018,GSR sensor, 256.00,11:13:05.856000
29-10-2018,Breath sensor, 619.00,11:13:05.869000
29-10-2018,Pulse sensor, 1987.00,11:13:06.288000
29-10-2018,GSR sensor, 256.00,11:13:06.304000
29-10-2018,Breath sensor, 609.00,11:13:06.322000
29-10-2018,Pulse sensor, 1317.00,11:13:06.788000
29-10-2018,GSR sensor, 245.00,11:13:06.861000
29-10-2018,Breath sensor, 624.00,11:13:06.874000
29-10-2018,Pulse sensor, 1637.00,11:13:07.289000
29-10-2018,GSR sensor, 244.00,11:13:07.309000
29-10-2018,Breath sensor, 618.00,11:13:07.367000
29-10-2018,Pulse sensor, 3693.00,11:13:07.788000
29-10-2018,GSR sensor, 240.00,11:13:07.856000
29-10-2018,Breath sensor, 618.00,11:13:07.870000
29-10-2018,Pulse sensor, 1361.00,11:13:08.289000
29-10-2018,GSR sensor, 240.00,11:13:08.304000
29-10-2018,Breath sensor, 616.00,11:13:08.322000
29-10-2018,Pulse sensor, 1613.00,11:13:08.788000
29-10-2018,GSR sensor, 256.00,11:13:08.805000
29-10-2018,Breath sensor, 621.00,11:13:08.823000
29-10-2018,Pulse sensor, 1410.00,11:13:09.288000
29-10-2018,GSR sensor, 256.00,11:13:09.305000
29-10-2018,Breath sensor, 619.00,11:13:09.324000
29-10-2018,Pulse sensor, 1279.00,11:13:09.789000
29-10-2018,GSR sensor, 242.00,11:13:09.808000
29-10-2018,Breath sensor, 619.00,11:13:09.868000
29-10-2018,Pulse sensor, 2288.00,11:13:10.289000
29-10-2018,GSR sensor, 244.00,11:13:10.306000
29-10-2018,Breath sensor, 618.00,11:13:10.323000
29-10-2018,Pulse sensor, 1308.00,11:13:10.789000
29-10-2018,GSR sensor, 241.00,11:13:10.805000
29-10-2018,Breath sensor, 620.00,11:13:10.822000
29-10-2018,Pulse sensor, 1473.00,11:13:11.289000
29-10-2018,GSR sensor, 229.00,11:13:11.305000
29-10-2018,Breath sensor, 619.00,11:13:11.323000
29-10-2018,Pulse sensor, 1656.00,11:13:11.789000
29-10-2018,GSR sensor, 240.00,11:13:11.805000
29-10-2018,Breath sensor, 620.00,11:13:11.822000
29-10-2018,Pulse sensor, 1292.00,11:13:12.288000
29-10-2018,GSR sensor, 244.00,11:13:12.307000
29-10-2018,Breath sensor, 617.00,11:13:12.366000
29-10-2018,Pulse sensor, 1447.00,11:13:12.789000
29-10-2018,GSR sensor, 245.00,11:13:12.806000
29-10-2018,Breath sensor, 620.00,11:13:12.866000
29-10-2018,Pulse sensor, 3298.00,11:13:13.289000
29-10-2018,GSR sensor, 247.00,11:13:13.306000
29-10-2018,Breath sensor, 618.00,11:13:13.323000
29-10-2018,Pulse sensor, 1344.00,11:13:13.787000
29-10-2018,GSR sensor, 261.00,11:13:13.805000
29-10-2018,Breath sensor, 617.00,11:13:13.864000
29-10-2018,Pulse sensor, 1638.00,11:13:14.289000
29-10-2018,GSR sensor, 258.00,11:13:14.350000
29-10-2018,Breath sensor, 620.00,11:13:14.364000
29-10-2018,Pulse sensor, 1251.00,11:13:14.790000
29-10-2018,GSR sensor, 261.00,11:13:14.848000
29-10-2018,Breath sensor, 621.00,11:13:14.865000
29-10-2018,Pulse sensor, 1275.00,11:13:15.290000
29-10-2018,GSR sensor, 256.00,11:13:15.306000
29-10-2018,Breath sensor, 620.00,11:13:15.324000
29-10-2018,Pulse sensor, 1762.00,11:13:15.789000
29-10-2018,GSR sensor, 258.00,11:13:15.803000
29-10-2018,Breath sensor, 618.00,11:13:15.821000
29-10-2018,Pulse sensor, 1296.00,11:13:16.288000
29-10-2018,GSR sensor, 256.00,11:13:16.306000
29-10-2018,Breath sensor, 621.00,11:13:16.324000
29-10-2018,Pulse sensor, 1777.00,11:13:16.784000
29-10-2018,GSR sensor, 256.00,11:13:16.796000
29-10-2018,Breath sensor, 618.00,11:13:16.810000
29-10-2018,Pulse sensor, 1533.00,11:13:17.289000
29-10-2018,GSR sensor, 256.00,11:13:17.306000
29-10-2018,Breath sensor, 618.00,11:13:17.324000
29-10-2018,Pulse sensor, 1297.00,11:13:17.789000
29-10-2018,GSR sensor, 256.00,11:13:17.806000
29-10-2018,Breath sensor, 619.00,11:13:17.824000
29-10-2018,Pulse sensor, 3663.00,11:13:18.289000
29-10-2018,GSR sensor, 224.00,11:13:18.356000
29-10-2018,Breath sensor, 612.00,11:13:18.370000
29-10-2018,Pulse sensor, 1342.00,11:13:18.789000
29-10-2018,GSR sensor, 265.00,11:13:18.804000
29-10-2018,Breath sensor, 619.00,11:13:18.824000
29-10-2018,Pulse sensor, 1422.00,11:13:19.289000
29-10-2018,GSR sensor, 272.00,11:13:19.305000
29-10-2018,Breath sensor, 617.00,11:13:19.382000
29-10-2018,Pulse sensor, 1489.00,11:13:19.788000
29-10-2018,GSR sensor, 272.00,11:13:19.804000
29-10-2018,Breath sensor, 615.00,11:13:19.881000
29-10-2018,Pulse sensor, 1316.00,11:13:20.345000
29-10-2018,GSR sensor, 272.00,11:13:20.361000
29-10-2018,Breath sensor, 614.00,11:13:20.380000
29-10-2018,Pulse sensor, 2263.00,11:13:20.843000
29-10-2018,GSR sensor, 264.00,11:13:20.855000
29-10-2018,Breath sensor, 619.00,11:13:20.903000
29-10-2018,Pulse sensor, 1302.00,11:13:21.289000
29-10-2018,GSR sensor, 272.00,11:13:21.306000
29-10-2018,Breath sensor, 624.00,11:13:21.323000
29-10-2018,Pulse sensor, 1707.00,11:13:21.790000
29-10-2018,GSR sensor, 272.00,11:13:21.807000
29-10-2018,Breath sensor, 620.00,11:13:21.825000
29-10-2018,Pulse sensor, 1217.00,11:13:22.289000
29-10-2018,GSR sensor, 261.00,11:13:22.304000
29-10-2018,Breath sensor, 609.00,11:13:22.381000
29-10-2018,Pulse sensor, 1520.00,11:13:22.789000
29-10-2018,GSR sensor, 264.00,11:13:22.804000
29-10-2018,Breath sensor, 617.00,11:13:22.882000
29-10-2018,Pulse sensor, 3178.00,11:13:23.290000
29-10-2018,GSR sensor, 266.00,11:13:23.349000
29-10-2018,Breath sensor, 617.00,11:13:23.367000
29-10-2018,Pulse sensor, 1394.00,11:13:23.788000
29-10-2018,GSR sensor, 276.00,11:13:23.806000
29-10-2018,Breath sensor, 618.00,11:13:23.823000
29-10-2018,Pulse sensor, 1792.00,11:13:24.288000
29-10-2018,GSR sensor, 280.00,11:13:24.360000
29-10-2018,Breath sensor, 619.00,11:13:24.378000
29-10-2018,Pulse sensor, 1340.00,11:13:24.788000
29-10-2018,GSR sensor, 276.00,11:13:24.804000
29-10-2018,Breath sensor, 621.00,11:13:24.863000
29-10-2018,Pulse sensor, 1849.00,11:13:25.288000
29-10-2018,GSR sensor, 284.00,11:13:25.305000
29-10-2018,Breath sensor, 621.00,11:13:25.322000
29-10-2018,Pulse sensor, 1520.00,11:13:25.789000
29-10-2018,GSR sensor, 284.00,11:13:25.806000
29-10-2018,Breath sensor, 619.00,11:13:25.823000
29-10-2018,Pulse sensor, 1312.00,11:13:26.346000
29-10-2018,GSR sensor, 278.00,11:13:26.362000
29-10-2018,Breath sensor, 620.00,11:13:26.381000
29-10-2018,Pulse sensor, 2963.00,11:13:26.790000
29-10-2018,GSR sensor, 272.00,11:13:26.851000
29-10-2018,Breath sensor, 618.00,11:13:26.869000
29-10-2018,Pulse sensor, 1441.00,11:13:27.346000
29-10-2018,GSR sensor, 277.00,11:13:27.361000
29-10-2018,Breath sensor, 620.00,11:13:27.379000
29-10-2018,Pulse sensor, 1821.00,11:13:27.790000
29-10-2018,GSR sensor, 278.00,11:13:27.849000
29-10-2018,Breath sensor, 618.00,11:13:27.866000
29-10-2018,Pulse sensor, 1857.00,11:13:28.292000
29-10-2018,GSR sensor, 274.00,11:13:28.349000
29-10-2018,Breath sensor, 618.00,11:13:28.366000
29-10-2018,Pulse sensor, 1306.00,11:13:28.789000
29-10-2018,GSR sensor, 274.00,11:13:28.804000
29-10-2018,Breath sensor, 617.00,11:13:28.821000
29-10-2018,Pulse sensor, 3057.00,11:13:29.288000
29-10-2018,GSR sensor, 272.00,11:13:29.303000
29-10-2018,Breath sensor, 632.00,11:13:29.321000
29-10-2018,Pulse sensor, 1331.00,11:13:29.787000
29-10-2018,GSR sensor, 272.00,11:13:29.804000
29-10-2018,Breath sensor, 619.00,11:13:29.823000
29-10-2018,Pulse sensor, 1570.00,11:13:30.288000
29-10-2018,GSR sensor, 270.00,11:13:30.361000
29-10-2018,Breath sensor, 621.00,11:13:30.379000
29-10-2018,Pulse sensor, 1229.00,11:13:30.789000
29-10-2018,GSR sensor, 258.00,11:13:30.807000
29-10-2018,Breath sensor, 624.00,11:13:30.825000
29-10-2018,Pulse sensor, 1520.00,11:13:31.288000
29-10-2018,GSR sensor, 257.00,11:13:31.305000
29-10-2018,Breath sensor, 620.00,11:13:31.322000
29-10-2018,Pulse sensor, 3143.00,11:13:31.845000
29-10-2018,GSR sensor, 272.00,11:13:31.861000
29-10-2018,Breath sensor, 616.00,11:13:31.880000
29-10-2018,Pulse sensor, 1417.00,11:13:32.288000
29-10-2018,GSR sensor, 276.00,11:13:32.304000
29-10-2018,Breath sensor, 621.00,11:13:32.362000
29-10-2018,Pulse sensor, 2230.00,11:13:32.788000
29-10-2018,GSR sensor, 280.00,11:13:32.803000
29-10-2018,Breath sensor, 620.00,11:13:32.819000
29-10-2018,Pulse sensor, 1505.00,11:13:33.288000
29-10-2018,GSR sensor, 278.00,11:13:33.304000
29-10-2018,Breath sensor, 624.00,11:13:33.320000
29-10-2018,Pulse sensor, 1971.00,11:13:33.789000
29-10-2018,GSR sensor, 273.00,11:13:33.807000
29-10-2018,Breath sensor, 619.00,11:13:33.867000
29-10-2018,Pulse sensor, 3693.00,11:13:34.288000
29-10-2018,GSR sensor, 275.00,11:13:34.305000
29-10-2018,Breath sensor, 620.00,11:13:34.322000
29-10-2018,Pulse sensor, 1421.00,11:13:34.788000
29-10-2018,GSR sensor, 274.00,11:13:34.806000
29-10-2018,Breath sensor, 617.00,11:13:34.865000
29-10-2018,Pulse sensor, 1827.00,11:13:35.289000
29-10-2018,GSR sensor, 276.00,11:13:35.305000
29-10-2018,Breath sensor, 618.00,11:13:35.322000
29-10-2018,Pulse sensor, 3856.00,11:13:35.789000
29-10-2018,GSR sensor, 272.00,11:13:35.805000
29-10-2018,Breath sensor, 624.00,11:13:35.822000
29-10-2018,Pulse sensor, 1186.00,11:13:36.289000
29-10-2018,GSR sensor, 272.00,11:13:36.305000
29-10-2018,Breath sensor, 624.00,11:13:36.322000
29-10-2018,Pulse sensor, 1264.00,11:13:36.789000
29-10-2018,GSR sensor, 270.00,11:13:36.805000
29-10-2018,Breath sensor, 622.00,11:13:36.822000
29-10-2018,Pulse sensor, 1680.00,11:13:37.288000
29-10-2018,GSR sensor, 298.00,11:13:37.305000
29-10-2018,Breath sensor, 622.00,11:13:37.322000
29-10-2018,Pulse sensor, 1239.00,11:13:37.788000
29-10-2018,GSR sensor, 264.00,11:13:37.859000
29-10-2018,Breath sensor, 624.00,11:13:37.872000
29-10-2018,Pulse sensor, 1789.00,11:13:38.288000
29-10-2018,GSR sensor, 264.00,11:13:38.349000
29-10-2018,Breath sensor, 624.00,11:13:38.366000
29-10-2018,Pulse sensor, 2785.00,11:13:38.843000
29-10-2018,GSR sensor, 258.00,11:13:38.856000
29-10-2018,Breath sensor, 618.00,11:13:38.873000
29-10-2018,Pulse sensor, 1344.00,11:13:39.290000
29-10-2018,GSR sensor, 256.00,11:13:39.350000
29-10-2018,Breath sensor, 624.00,11:13:39.367000
29-10-2018,Pulse sensor, 1730.00,11:13:39.789000
29-10-2018,GSR sensor, 264.00,11:13:39.804000
29-10-2018,Breath sensor, 624.00,11:13:39.862000
29-10-2018,Pulse sensor, 3858.00,11:13:40.288000
29-10-2018,GSR sensor, 260.00,11:13:40.305000
29-10-2018,Breath sensor, 622.00,11:13:40.322000
29-10-2018,Pulse sensor, 1423.00,11:13:40.788000
29-10-2018,GSR sensor, 272.00,11:13:40.860000
29-10-2018,Breath sensor, 620.00,11:13:40.878000
29-10-2018,Pulse sensor, 1888.00,11:13:41.290000
29-10-2018,GSR sensor, 272.00,11:13:41.307000
29-10-2018,Breath sensor, 623.00,11:13:41.367000
29-10-2018,Pulse sensor, 1424.00,11:13:41.789000
29-10-2018,GSR sensor, 272.00,11:13:41.805000
29-10-2018,Breath sensor, 624.00,11:13:41.822000
29-10-2018,Pulse sensor, 3855.00,11:13:42.289000
29-10-2018,GSR sensor, 260.00,11:13:42.305000
29-10-2018,Breath sensor, 621.00,11:13:42.322000
29-10-2018,Pulse sensor, 1214.00,11:13:42.788000
29-10-2018,GSR sensor, 256.00,11:13:42.805000
29-10-2018,Breath sensor, 620.00,11:13:42.862000
29-10-2018,Pulse sensor, 1659.00,11:13:43.288000
29-10-2018,GSR sensor, 256.00,11:13:43.305000
29-10-2018,Breath sensor, 620.00,11:13:43.322000
29-10-2018,Pulse sensor, 1665.00,11:13:43.788000
29-10-2018,GSR sensor, 256.00,11:13:43.805000
29-10-2018,Breath sensor, 615.00,11:13:43.822000
29-10-2018,Pulse sensor, 2031.00,11:13:44.290000
29-10-2018,GSR sensor, 262.00,11:13:44.308000
29-10-2018,Breath sensor, 626.00,11:13:44.325000
29-10-2018,Pulse sensor, 1088.00,11:13:44.788000
29-10-2018,GSR sensor, 258.00,11:13:44.804000
29-10-2018,Breath sensor, 622.00,11:13:44.822000
29-10-2018,Pulse sensor, 1722.00,11:13:45.287000
29-10-2018,GSR sensor, 256.00,11:13:45.303000
29-10-2018,Breath sensor, 620.00,11:13:45.321000
29-10-2018,Pulse sensor, 1248.00,11:13:45.787000
29-10-2018,GSR sensor, 256.00,11:13:45.860000
29-10-2018,Breath sensor, 618.00,11:13:45.874000
29-10-2018,Pulse sensor, 3855.00,11:13:46.289000
29-10-2018,GSR sensor, 243.00,11:13:46.362000
29-10-2018,Breath sensor, 646.00,11:13:46.380000
29-10-2018,Pulse sensor, 1232.00,11:13:46.788000
29-10-2018,GSR sensor, 237.00,11:13:46.805000
29-10-2018,Breath sensor, 622.00,11:13:46.862000
29-10-2018,Pulse sensor, 1642.00,11:13:47.288000
29-10-2018,GSR sensor, 238.00,11:13:47.305000
29-10-2018,Breath sensor, 620.00,11:13:47.322000
29-10-2018,Pulse sensor, 1603.00,11:13:47.787000
29-10-2018,GSR sensor, 234.00,11:13:47.805000
29-10-2018,Breath sensor, 624.00,11:13:47.864000
29-10-2018,Pulse sensor, 1614.00,11:13:48.288000
29-10-2018,GSR sensor, 226.00,11:13:48.305000
29-10-2018,Breath sensor, 622.00,11:13:48.322000
29-10-2018,Pulse sensor, 1166.00,11:13:48.789000
29-10-2018,GSR sensor, 172.00,11:13:48.861000
29-10-2018,Breath sensor, 621.00,11:13:48.876000
29-10-2018,Pulse sensor, 1825.00,11:13:49.288000
29-10-2018,GSR sensor, 220.00,11:13:49.360000
29-10-2018,Breath sensor, 621.00,11:13:49.377000
29-10-2018,Pulse sensor, 1266.00,11:13:49.787000
29-10-2018,GSR sensor, 224.00,11:13:49.860000
29-10-2018,Breath sensor, 621.00,11:13:49.877000
29-10-2018,Pulse sensor, 2151.00,11:13:50.288000
29-10-2018,GSR sensor, 233.00,11:13:50.361000
29-10-2018,Breath sensor, 618.00,11:13:50.375000
29-10-2018,Pulse sensor, 3615.00,11:13:50.788000
29-10-2018,GSR sensor, 229.00,11:13:50.805000
29-10-2018,Breath sensor, 606.00,11:13:50.823000
29-10-2018,Pulse sensor, 2589.00,11:13:51.286000
29-10-2018,GSR sensor, 197.00,11:13:51.301000
29-10-2018,Breath sensor, 622.00,11:13:51.318000
29-10-2018,Pulse sensor, 1258.00,11:13:51.789000
29-10-2018,GSR sensor, 210.00,11:13:51.806000
29-10-2018,Breath sensor, 622.00,11:13:51.823000
29-10-2018,Pulse sensor, 1504.00,11:13:52.288000
29-10-2018,GSR sensor, 209.00,11:13:52.305000
29-10-2018,Breath sensor, 620.00,11:13:52.367000
29-10-2018,Pulse sensor, 1716.00,11:13:52.788000
29-10-2018,GSR sensor, 208.00,11:13:52.806000
29-10-2018,Breath sensor, 628.00,11:13:52.865000
29-10-2018,Pulse sensor, 1415.00,11:13:53.288000
29-10-2018,GSR sensor, 216.00,11:13:53.305000
29-10-2018,Breath sensor, 624.00,11:13:53.322000
29-10-2018,Pulse sensor, 1392.00,11:13:53.788000
29-10-2018,GSR sensor, 217.00,11:13:53.806000
29-10-2018,Breath sensor, 624.00,11:13:53.824000
29-10-2018,Pulse sensor, 2203.00,11:13:54.289000
29-10-2018,GSR sensor, 225.00,11:13:54.306000
29-10-2018,Breath sensor, 624.00,11:13:54.326000
29-10-2018,Pulse sensor, 1262.00,11:13:54.788000
29-10-2018,GSR sensor, 227.00,11:13:54.804000
29-10-2018,Breath sensor, 624.00,11:13:54.821000
29-10-2018,Pulse sensor, 1465.00,11:13:55.288000
29-10-2018,GSR sensor, 233.00,11:13:55.348000
29-10-2018,Breath sensor, 609.00,11:13:55.364000
29-10-2018,Pulse sensor, 1316.00,11:13:55.788000
29-10-2018,GSR sensor, 256.00,11:13:55.802000
29-10-2018,Breath sensor, 624.00,11:13:55.821000
29-10-2018,Pulse sensor, 1392.00,11:13:56.288000
29-10-2018,GSR sensor, 256.00,11:13:56.303000
29-10-2018,Breath sensor, 620.00,11:13:56.321000
29-10-2018,Pulse sensor, 2028.00,11:13:56.789000
29-10-2018,GSR sensor, 259.00,11:13:56.804000
29-10-2018,Breath sensor, 624.00,11:13:56.823000
29-10-2018,Pulse sensor, 1470.00,11:13:57.283000
29-10-2018,GSR sensor, 272.00,11:13:57.294000
29-10-2018,Breath sensor, 624.00,11:13:57.306000
29-10-2018,Pulse sensor, 1642.00,11:13:57.833000
29-10-2018,GSR sensor, 260.00,11:13:57.845000
29-10-2018,Breath sensor, 624.00,11:13:57.860000
29-10-2018,Pulse sensor, 2092.00,11:13:58.286000
29-10-2018,GSR sensor, 256.00,11:13:58.301000
29-10-2018,Breath sensor, 625.00,11:13:58.318000
29-10-2018,Pulse sensor, 1429.00,11:13:58.787000
29-10-2018,GSR sensor, 243.00,11:13:58.855000
29-10-2018,Breath sensor, 624.00,11:13:58.869000
29-10-2018,Pulse sensor, 1648.00,11:13:59.338000
29-10-2018,GSR sensor, 232.00,11:13:59.351000
29-10-2018,Breath sensor, 618.00,11:13:59.398000
29-10-2018,Pulse sensor, 2320.00,11:13:59.787000
29-10-2018,GSR sensor, 244.00,11:13:59.803000
29-10-2018,Breath sensor, 624.00,11:13:59.821000
29-10-2018,Pulse sensor, 1605.00,11:14:00.286000
29-10-2018,GSR sensor, 246.00,11:14:00.360000
29-10-2018,Breath sensor, 624.00,11:14:00.377000
29-10-2018,Pulse sensor, 1882.00,11:14:00.788000
29-10-2018,GSR sensor, 241.00,11:14:00.806000
29-10-2018,Breath sensor, 624.00,11:14:00.864000
29-10-2018,Pulse sensor, 3009.00,11:14:01.287000
29-10-2018,GSR sensor, 256.00,11:14:01.360000
29-10-2018,Breath sensor, 622.00,11:14:01.377000
29-10-2018,Pulse sensor, 1554.00,11:14:01.787000
29-10-2018,GSR sensor, 256.00,11:14:01.802000
29-10-2018,Breath sensor, 624.00,11:14:01.818000
29-10-2018,Pulse sensor, 1451.00,11:14:02.289000
29-10-2018,GSR sensor, 256.00,11:14:02.304000
29-10-2018,Breath sensor, 629.00,11:14:02.320000
29-10-2018,Pulse sensor, 2366.00,11:14:02.843000
29-10-2018,GSR sensor, 256.00,11:14:02.855000
29-10-2018,Breath sensor, 624.00,11:14:02.872000
29-10-2018,Pulse sensor, 1424.00,11:14:03.288000
29-10-2018,GSR sensor, 258.00,11:14:03.304000
29-10-2018,Breath sensor, 624.00,11:14:03.321000
29-10-2018,Pulse sensor, 1859.00,11:14:03.788000
29-10-2018,GSR sensor, 256.00,11:14:03.861000
29-10-2018,Breath sensor, 624.00,11:14:03.875000
29-10-2018,Pulse sensor, 3059.00,11:14:04.287000
29-10-2018,GSR sensor, 256.00,11:14:04.304000
29-10-2018,Breath sensor, 624.00,11:14:04.321000
29-10-2018,Pulse sensor, 1253.00,11:14:04.789000
29-10-2018,GSR sensor, 256.00,11:14:04.804000
29-10-2018,Breath sensor, 624.00,11:14:04.866000
29-10-2018,Pulse sensor, 1673.00,11:14:05.288000
29-10-2018,GSR sensor, 256.00,11:14:05.305000
29-10-2018,Breath sensor, 622.00,11:14:05.352000
29-10-2018,Pulse sensor, 1321.00,11:14:05.788000
29-10-2018,GSR sensor, 256.00,11:14:05.803000
29-10-2018,Breath sensor, 624.00,11:14:05.820000
29-10-2018,Pulse sensor, 1898.00,11:14:06.287000
29-10-2018,GSR sensor, 240.00,11:14:06.302000
29-10-2018,Breath sensor, 624.00,11:14:06.319000
29-10-2018,Pulse sensor, 1883.00,11:14:06.787000
29-10-2018,GSR sensor, 244.00,11:14:06.805000
29-10-2018,Breath sensor, 624.00,11:14:06.823000
29-10-2018,Pulse sensor, 1337.00,11:14:07.344000
29-10-2018,GSR sensor, 240.00,11:14:07.360000
29-10-2018,Breath sensor, 635.00,11:14:07.379000
29-10-2018,Pulse sensor, 1478.00,11:14:07.843000
29-10-2018,GSR sensor, 247.00,11:14:07.859000
29-10-2018,Breath sensor, 624.00,11:14:07.876000
29-10-2018,Pulse sensor, 3851.00,11:14:08.288000
29-10-2018,GSR sensor, 256.00,11:14:08.305000
29-10-2018,Breath sensor, 624.00,11:14:08.322000
29-10-2018,Pulse sensor, 1285.00,11:14:08.788000
29-10-2018,GSR sensor, 256.00,11:14:08.807000
29-10-2018,Breath sensor, 624.00,11:14:08.865000
29-10-2018,Pulse sensor, 1453.00,11:14:09.284000
29-10-2018,GSR sensor, 249.00,11:14:09.299000
29-10-2018,Breath sensor, 618.00,11:14:09.313000
29-10-2018,Pulse sensor, 1111.00,11:14:09.788000
29-10-2018,GSR sensor, 193.00,11:14:09.806000
29-10-2018,Breath sensor, 622.00,11:14:09.866000
29-10-2018,Pulse sensor, 1776.00,11:14:10.287000
29-10-2018,GSR sensor, 249.00,11:14:10.303000
29-10-2018,Breath sensor, 621.00,11:14:10.319000
29-10-2018,Pulse sensor, 1440.00,11:14:10.788000
29-10-2018,GSR sensor, 250.00,11:14:10.803000
29-10-2018,Breath sensor, 624.00,11:14:10.820000
29-10-2018,Pulse sensor, 1013.00,11:14:11.287000
29-10-2018,GSR sensor, 256.00,11:14:11.359000
29-10-2018,Breath sensor, 618.00,11:14:11.375000
29-10-2018,Pulse sensor, 2155.00,11:14:11.787000
29-10-2018,GSR sensor, 260.00,11:14:11.802000
29-10-2018,Breath sensor, 624.00,11:14:11.819000
29-10-2018,Pulse sensor, 1194.00,11:14:12.343000
29-10-2018,GSR sensor, 256.00,11:14:12.359000
29-10-2018,Breath sensor, 624.00,11:14:12.377000
29-10-2018,Pulse sensor, 1225.00,11:14:12.787000
29-10-2018,GSR sensor, 268.00,11:14:12.802000
29-10-2018,Breath sensor, 624.00,11:14:12.819000
29-10-2018,Pulse sensor, 3855.00,11:14:13.288000
29-10-2018,GSR sensor, 272.00,11:14:13.305000
29-10-2018,Breath sensor, 624.00,11:14:13.363000
29-10-2018,Pulse sensor, 1266.00,11:14:13.787000
29-10-2018,GSR sensor, 272.00,11:14:13.805000
29-10-2018,Breath sensor, 640.00,11:14:13.865000
