time,heart,breath,gsr,date
3765931,3133,1697,548,2019-03-17_20:26:11.487000
3766031,3127,1690,524,2019-03-17_20:26:11.756000
3766131,3133,1698,530,2019-03-17_20:26:11.909000
3766231,3133,1695,542,2019-03-17_20:26:12.008000
3766331,3127,1692,550,2019-03-17_20:26:12.128000
3766431,3125,1697,550,2019-03-17_20:26:12.272000
3766531,3127,1697,562,2019-03-17_20:26:12.368000
3766631,3131,1691,548,2019-03-17_20:26:12.441000
3766731,3127,1697,562,2019-03-17_20:26:12.604000
3766831,3122,1694,522,2019-03-17_20:26:12.719000
3766931,3135,1697,576,2019-03-17_20:26:12.817000
3767031,3142,1693,542,2019-03-17_20:26:13.049000
3767131,3135,1689,554,2019-03-17_20:26:13.346000
3767231,3131,1696,539,2019-03-17_20:26:13.550000
3767331,3135,1697,496,2019-03-17_20:26:13.729000
3767431,3135,1700,544,2019-03-17_20:26:13.942000
3767531,3121,1682,528,2019-03-17_20:26:14.138000
3767631,3131,1695,532,2019-03-17_20:26:14.299000
3767731,3135,1699,511,2019-03-17_20:26:14.409000
3767831,3133,1703,539,2019-03-17_20:26:14.664000
3767931,3135,1696,511,2019-03-17_20:26:14.821000
3768031,3135,1693,530,2019-03-17_20:26:15.037000
3768131,3135,1697,508,2019-03-17_20:26:15.302000
3768231,3131,1678,524,2019-03-17_20:26:15.555000
3768331,3135,1694,524,2019-03-17_20:26:15.766000
3768431,3131,1697,499,2019-03-17_20:26:16.054000
3768531,3141,1691,526,2019-03-17_20:26:16.180000
3768631,3131,1673,522,2019-03-17_20:26:16.408000
3768731,3119,1693,504,2019-03-17_20:26:16.743000
3768831,3131,1695,506,2019-03-17_20:26:17.043000
3768931,3134,1696,506,2019-03-17_20:26:17.368000
3769031,3137,1695,493,2019-03-17_20:26:17.546000
3769131,3135,1695,498,2019-03-17_20:26:17.793000
3769231,3134,1696,507,2019-03-17_20:26:17.968000
3769331,3121,1696,528,2019-03-17_20:26:18.125000
3769431,3135,1695,511,2019-03-17_20:26:18.349000
3769531,3137,1711,511,2019-03-17_20:26:18.642000
3769631,3123,1695,528,2019-03-17_20:26:18.854000
3769731,3134,1791,520,2019-03-17_20:26:19.089000
3769831,3126,1707,524,2019-03-17_20:26:19.213000
3769931,3131,1709,501,2019-03-17_20:26:19.309000
3770031,3121,1695,506,2019-03-17_20:26:19.501000
3770131,3127,1695,578,2019-03-17_20:26:19.565000
3770231,3131,1698,502,2019-03-17_20:26:19.704000
3770331,3135,1691,523,2019-03-17_20:26:20.018000
3770431,3130,1695,528,2019-03-17_20:26:20.153000
3770531,3127,1696,504,2019-03-17_20:26:20.309000
3770631,3127,1714,510,2019-03-17_20:26:20.406000
3770731,3122,1695,510,2019-03-17_20:26:20.521000
3770831,3122,1693,492,2019-03-17_20:26:20.586000
3770931,3127,1693,505,2019-03-17_20:26:20.689000
3771031,3119,1698,485,2019-03-17_20:26:20.802000
3771131,3107,1697,464,2019-03-17_20:26:20.871000
3771231,3123,1693,508,2019-03-17_20:26:21.023000
3771331,3119,1695,511,2019-03-17_20:26:21.121000
3771431,3118,1696,474,2019-03-17_20:26:21.193000
3771531,3106,1693,497,2019-03-17_20:26:21.370000
3771631,3101,1694,468,2019-03-17_20:26:21.477000
3771731,3103,1696,474,2019-03-17_20:26:21.671000
3771831,3101,1710,528,2019-03-17_20:26:21.818000
3771931,3055,1698,508,2019-03-17_20:26:22.075000
3772031,3069,1699,458,2019-03-17_20:26:22.285000
3772131,3069,1697,480,2019-03-17_20:26:22.385000
3772231,3067,1697,488,2019-03-17_20:26:22.589000
3772331,3065,1693,502,2019-03-17_20:26:22.770000
3772431,3045,1693,501,2019-03-17_20:26:22.967000
3772531,3056,1691,496,2019-03-17_20:26:23.057000
3772631,3051,1694,491,2019-03-17_20:26:23.183000
3772731,3063,1706,511,2019-03-17_20:26:23.347000
3772831,3031,1695,461,2019-03-17_20:26:23.448000
3772931,3051,1679,490,2019-03-17_20:26:23.647000
3773031,3059,1693,429,2019-03-17_20:26:23.858000
3773131,3038,1646,480,2019-03-17_20:26:24.083000
3773231,3047,1701,540,2019-03-17_20:26:24.257000
3773331,3043,1696,465,2019-03-17_20:26:24.504000
3773431,3055,1680,528,2019-03-17_20:26:24.592000
3773531,3055,1711,510,2019-03-17_20:26:24.851000
3773631,3055,1699,466,2019-03-17_20:26:25.121000
3773731,3047,1715,478,2019-03-17_20:26:25.183000
3773831,3047,1692,491,2019-03-17_20:26:25.280000
3773931,3050,1688,528,2019-03-17_20:26:25.470000
3774031,3057,1695,522,2019-03-17_20:26:25.569000
3774131,3055,1695,502,2019-03-17_20:26:25.949000
3774231,3046,1695,528,2019-03-17_20:26:26.060000
3774331,3051,1691,496,2019-03-17_20:26:26.197000
3774431,3047,1695,480,2019-03-17_20:26:26.340000
3774531,3055,1698,496,2019-03-17_20:26:26.479000
3774631,3054,1699,502,2019-03-17_20:26:26.671000
3774731,3051,1692,493,2019-03-17_20:26:26.828000
3774831,3031,1694,483,2019-03-17_20:26:26.984000
3774931,3039,1695,484,2019-03-17_20:26:27.197000
3775031,3049,1691,476,2019-03-17_20:26:27.371000
3775131,3047,1687,476,2019-03-17_20:26:27.600000
3775231,3043,1696,480,2019-03-17_20:26:27.767000
3775331,3045,1695,473,2019-03-17_20:26:27.838000
3775431,3045,1694,481,2019-03-17_20:26:27.937000
3775531,3043,1691,466,2019-03-17_20:26:28.112000
3775631,3039,1691,464,2019-03-17_20:26:28.274000
3775731,3039,1697,464,2019-03-17_20:26:28.666000
3775831,3047,1694,461,2019-03-17_20:26:28.810000
3775931,3039,1696,472,2019-03-17_20:26:28.932000
3776031,3043,1696,461,2019-03-17_20:26:29.094000
3776131,3042,1691,466,2019-03-17_20:26:29.371000
3776231,3042,1696,464,2019-03-17_20:26:29.569000
3776331,3035,1696,464,2019-03-17_20:26:29.712000
3776431,3035,1696,468,2019-03-17_20:26:29.815000
3776531,3057,1694,462,2019-03-17_20:26:30.002000
3776631,3045,1694,464,2019-03-17_20:26:30.303000
3776731,3034,1690,460,2019-03-17_20:26:30.664000
3776831,3039,1695,468,2019-03-17_20:26:30.906000
3776931,3047,1696,476,2019-03-17_20:26:31.041000
3777031,3043,1695,474,2019-03-17_20:26:31.170000
3777131,3031,1696,464,2019-03-17_20:26:31.432000
3777231,3027,1695,466,2019-03-17_20:26:31.735000
3777331,3039,1706,477,2019-03-17_20:26:31.925000
3777431,3039,1692,476,2019-03-17_20:26:32.075000
3777531,3039,1696,475,2019-03-17_20:26:32.387000
3777631,3047,1695,477,2019-03-17_20:26:32.528000
3777731,3039,1695,481,2019-03-17_20:26:32.848000
3777831,3050,1697,482,2019-03-17_20:26:33.054000
3777931,3043,1695,469,2019-03-17_20:26:33.265000
3778031,3055,1693,496,2019-03-17_20:26:33.493000
3778131,3055,1695,472,2019-03-17_20:26:33.669000
3778231,3057,1699,473,2019-03-17_20:26:33.937000
3778331,3056,1697,480,2019-03-17_20:26:34.213000
3778431,3047,1694,480,2019-03-17_20:26:34.397000
3778531,3051,1692,465,2019-03-17_20:26:34.663000
3778631,3051,1695,477,2019-03-17_20:26:34.845000
3778731,3119,1696,468,2019-03-17_20:26:35.025000
3778831,3059,1695,473,2019-03-17_20:26:35.245000
3778931,3039,1695,476,2019-03-17_20:26:35.370000
3779031,3037,1689,465,2019-03-17_20:26:35.532000
3779131,3043,1693,473,2019-03-17_20:26:35.689000
3779231,3027,1696,465,2019-03-17_20:26:35.800000
3779331,3047,1694,465,2019-03-17_20:26:35.987000
3779431,3043,1696,470,2019-03-17_20:26:36.133000
3779531,3023,1707,464,2019-03-17_20:26:36.290000
3779631,3027,1687,464,2019-03-17_20:26:36.378000
3779731,3024,1696,465,2019-03-17_20:26:36.484000
3779831,3030,1698,464,2019-03-17_20:26:36.674000
3779931,3024,1697,467,2019-03-17_20:26:36.940000
3780031,3026,1696,464,2019-03-17_20:26:37.297000
3780131,3027,1696,448,2019-03-17_20:26:37.496000
3780231,3023,1696,464,2019-03-17_20:26:37.648000
3780331,3019,1696,464,2019-03-17_20:26:37.797000
3780431,3024,1694,454,2019-03-17_20:26:38.008000
3780531,3019,1695,467,2019-03-17_20:26:38.127000
3780631,3027,1698,460,2019-03-17_20:26:38.273000
3780731,3031,1694,464,2019-03-17_20:26:38.367000
3780831,3027,1690,464,2019-03-17_20:26:38.467000
3780931,3029,1695,454,2019-03-17_20:26:38.692000
3781031,3027,1693,466,2019-03-17_20:26:38.804000
3781131,3023,1691,448,2019-03-17_20:26:38.965000
3781231,3024,1696,453,2019-03-17_20:26:39.069000
3781331,3023,1698,448,2019-03-17_20:26:39.209000
3781431,3022,1691,460,2019-03-17_20:26:39.381000
3781531,3026,1695,448,2019-03-17_20:26:39.588000
3781631,3026,1696,448,2019-03-17_20:26:40.044000
3781731,3025,1697,448,2019-03-17_20:26:40.104000
3781831,3027,1699,441,2019-03-17_20:26:40.176000
3781931,3025,1721,438,2019-03-17_20:26:40.316000
3782031,3027,1700,448,2019-03-17_20:26:40.433000
3782131,3027,1694,448,2019-03-17_20:26:40.588000
3782231,3024,1701,428,2019-03-17_20:26:40.648000
3782331,3025,1698,444,2019-03-17_20:26:40.764000
3782431,3023,1695,443,2019-03-17_20:26:40.974000
3782531,3019,1702,448,2019-03-17_20:26:41.157000
3782631,3037,1695,452,2019-03-17_20:26:41.261000
3782731,3025,1698,430,2019-03-17_20:26:41.417000
3782831,3026,1693,460,2019-03-17_20:26:41.533000
3782931,3041,1691,398,2019-03-17_20:26:41.691000
3783031,3035,1697,408,2019-03-17_20:26:41.801000
3783131,3035,1696,412,2019-03-17_20:26:42.043000
3783231,3039,1694,420,2019-03-17_20:26:42.357000
3783331,3039,1695,432,2019-03-17_20:26:42.524000
3783431,3047,1699,416,2019-03-17_20:26:42.618000
3783531,3039,1691,401,2019-03-17_20:26:42.718000
3783631,3039,1694,418,2019-03-17_20:26:42.796000
3783731,3045,1699,416,2019-03-17_20:26:42.959000
3783831,3034,1696,388,2019-03-17_20:26:43.096000
3783931,3031,1692,400,2019-03-17_20:26:43.198000
3784031,3038,1695,388,2019-03-17_20:26:43.439000
3784131,3039,1692,402,2019-03-17_20:26:43.576000
3784231,3039,1700,384,2019-03-17_20:26:43.694000
3784331,3035,1695,386,2019-03-17_20:26:43.847000
3784431,3031,1692,416,2019-03-17_20:26:44.043000
3784531,3041,1693,400,2019-03-17_20:26:44.200000
3784631,3046,1683,385,2019-03-17_20:26:44.459000
3784731,3035,1697,400,2019-03-17_20:26:44.768000
3784831,3037,1697,405,2019-03-17_20:26:45.000000
3784931,3035,1689,385,2019-03-17_20:26:45.071000
3785031,3035,1693,384,2019-03-17_20:26:45.174000
3785131,3039,1702,378,2019-03-17_20:26:45.381000
3785231,3024,1697,404,2019-03-17_20:26:45.475000
3785331,3025,1694,369,2019-03-17_20:26:45.581000
3785431,3025,1697,388,2019-03-17_20:26:45.675000
3785531,3031,1696,384,2019-03-17_20:26:45.785000
3785631,3025,1689,373,2019-03-17_20:26:45.985000
3785731,3024,1691,364,2019-03-17_20:26:46.200000
3785831,3027,1697,361,2019-03-17_20:26:46.323000
3785931,3023,1695,368,2019-03-17_20:26:46.426000
3786031,3030,1671,389,2019-03-17_20:26:46.528000
3786131,3024,1687,384,2019-03-17_20:26:46.658000
3786231,3022,1693,391,2019-03-17_20:26:46.898000
3786331,3011,1695,377,2019-03-17_20:26:47.211000
3786431,2999,1710,376,2019-03-17_20:26:47.623000
3786531,2995,1693,384,2019-03-17_20:26:47.869000
3786631,2979,1703,377,2019-03-17_20:26:48.060000
3786731,2991,1697,409,2019-03-17_20:26:48.283000
3786831,2975,1697,370,2019-03-17_20:26:48.442000
3786931,2975,1690,393,2019-03-17_20:26:48.596000
3787031,2965,1697,360,2019-03-17_20:26:48.729000
3787131,2975,1700,345,2019-03-17_20:26:48.861000
3787231,2973,1698,394,2019-03-17_20:26:49.116000
3787331,2965,1696,368,2019-03-17_20:26:49.242000
3787431,2999,1695,362,2019-03-17_20:26:49.488000
3787531,2965,1695,370,2019-03-17_20:26:49.620000
3787631,2960,1691,370,2019-03-17_20:26:49.831000
3787731,2962,1694,386,2019-03-17_20:26:50.046000
3787831,2973,1695,363,2019-03-17_20:26:50.282000
3787931,2961,1693,390,2019-03-17_20:26:50.607000
3788031,2965,1694,346,2019-03-17_20:26:50.966000
3788131,2962,1697,372,2019-03-17_20:26:51.185000
3788231,2965,1693,360,2019-03-17_20:26:51.453000
3788331,2960,1695,377,2019-03-17_20:26:51.585000
3788431,2960,1693,349,2019-03-17_20:26:51.713000
3788531,2963,1693,363,2019-03-17_20:26:51.961000
3788631,2960,1692,386,2019-03-17_20:26:52.060000
3788731,2957,1697,337,2019-03-17_20:26:52.142000
3788831,2951,1697,329,2019-03-17_20:26:52.205000
3788931,2957,1687,370,2019-03-17_20:26:52.284000
3789031,2957,1693,342,2019-03-17_20:26:52.363000
3789131,2959,1697,353,2019-03-17_20:26:52.446000
3789231,2961,1696,361,2019-03-17_20:26:52.532000
3789331,2967,1690,368,2019-03-17_20:26:52.697000
3789431,2967,1695,348,2019-03-17_20:26:52.886000
3789531,2971,1694,348,2019-03-17_20:26:53.079000
3789631,2978,1693,342,2019-03-17_20:26:53.345000
3789731,2987,1696,329,2019-03-17_20:26:53.519000
3789831,2983,1695,352,2019-03-17_20:26:53.684000
3789931,2991,1702,300,2019-03-17_20:26:53.792000
3790031,2987,1692,321,2019-03-17_20:26:53.966000
3790131,2986,1695,339,2019-03-17_20:26:54.062000
3790231,2975,1670,324,2019-03-17_20:26:54.162000
3790331,2981,1714,316,2019-03-17_20:26:54.266000
3790431,2989,1702,324,2019-03-17_20:26:54.489000
3790531,2979,1693,336,2019-03-17_20:26:54.631000
3790631,2987,1694,333,2019-03-17_20:26:54.814000
3790731,2985,1693,343,2019-03-17_20:26:54.932000
3790831,2978,1695,341,2019-03-17_20:26:55.094000
3790931,2979,1693,336,2019-03-17_20:26:55.313000
3791031,2975,1691,357,2019-03-17_20:26:55.414000
3791131,2979,1696,331,2019-03-17_20:26:55.583000
3791231,2979,1694,352,2019-03-17_20:26:55.952000
3791331,2967,1694,336,2019-03-17_20:26:56.055000
3791431,2959,1695,348,2019-03-17_20:26:56.108000
3791531,2967,1691,357,2019-03-17_20:26:56.309000
3791631,2971,1692,364,2019-03-17_20:26:56.506000
3791731,2966,1694,342,2019-03-17_20:26:56.589000
3791831,2975,1693,336,2019-03-17_20:26:56.656000
3791931,2981,1692,346,2019-03-17_20:26:56.858000
3792031,2974,1691,368,2019-03-17_20:26:57.037000
3792131,2978,1697,355,2019-03-17_20:26:57.155000
3792231,2975,1696,344,2019-03-17_20:26:57.361000
3792331,2967,1693,352,2019-03-17_20:26:57.588000
3792431,2966,1697,348,2019-03-17_20:26:57.686000
3792531,2978,1698,336,2019-03-17_20:26:57.763000
3792631,2975,1690,345,2019-03-17_20:26:57.906000
3792731,2977,1696,368,2019-03-17_20:26:58.261000
3792831,2971,1699,364,2019-03-17_20:26:58.584000
3792931,2971,1697,368,2019-03-17_20:26:58.728000
3793031,2966,1691,372,2019-03-17_20:26:58.846000
3793131,2973,1696,393,2019-03-17_20:26:58.952000
3793231,2971,1683,354,2019-03-17_20:26:59.175000
3793331,2967,1690,353,2019-03-17_20:26:59.319000
3793431,2966,1693,355,2019-03-17_20:26:59.378000
3793531,2971,1693,348,2019-03-17_20:26:59.480000
3793631,2979,1692,320,2019-03-17_20:26:59.714000
3793731,2987,1696,328,2019-03-17_20:26:59.856000
3793831,2991,1701,352,2019-03-17_20:26:59.914000
3793931,2989,1693,349,2019-03-17_20:26:59.993000
3794031,2992,1695,348,2019-03-17_20:27:00.094000
3794131,2997,1697,358,2019-03-17_20:27:00.252000
3794231,2625,1694,357,2019-03-17_20:27:00.456000
3794331,2671,1694,348,2019-03-17_20:27:00.603000
3794431,2654,1696,362,2019-03-17_20:27:00.780000
3794531,2655,1686,378,2019-03-17_20:27:00.936000
3794631,2655,1682,352,2019-03-17_20:27:01.028000
3794731,2658,1692,356,2019-03-17_20:27:01.097000
3794831,2655,1690,364,2019-03-17_20:27:01.250000
3794931,2653,1697,353,2019-03-17_20:27:01.341000
3795031,2659,1691,375,2019-03-17_20:27:01.430000
3795131,2658,1693,356,2019-03-17_20:27:01.658000
3795231,2652,1696,384,2019-03-17_20:27:01.742000
3795331,2647,1695,410,2019-03-17_20:27:01.929000
3795431,2657,1700,402,2019-03-17_20:27:02.086000
3795531,2647,1694,372,2019-03-17_20:27:02.246000
3795631,2651,1697,354,2019-03-17_20:27:02.446000
3795731,2647,1689,388,2019-03-17_20:27:02.685000
3795831,2651,1697,336,2019-03-17_20:27:02.963000
3795931,2647,1693,384,2019-03-17_20:27:03.264000
3796031,2651,1695,384,2019-03-17_20:27:03.475000
3796131,2654,1701,406,2019-03-17_20:27:03.654000
3796231,2651,1694,387,2019-03-17_20:27:03.872000
3796331,2649,1680,396,2019-03-17_20:27:04.078000
3796431,2651,1708,400,2019-03-17_20:27:04.303000
3796531,2655,1698,402,2019-03-17_20:27:04.683000
3796631,2647,1687,400,2019-03-17_20:27:04.908000
3796731,2651,1693,391,2019-03-17_20:27:05.038000
3796831,2646,1696,406,2019-03-17_20:27:05.230000
3796931,2646,1695,384,2019-03-17_20:27:05.464000
3797031,2643,1692,420,2019-03-17_20:27:05.643000
3797131,2651,1696,416,2019-03-17_20:27:05.809000
3797231,2655,1696,387,2019-03-17_20:27:06.107000
3797331,2651,1686,396,2019-03-17_20:27:06.321000
3797431,2643,1693,428,2019-03-17_20:27:06.512000
3797531,2645,1693,392,2019-03-17_20:27:06.804000
3797631,2658,1693,421,2019-03-17_20:27:07.110000
3797731,2635,1691,407,2019-03-17_20:27:07.179000
3797831,2646,1692,401,2019-03-17_20:27:07.398000
3797931,2651,1697,419,2019-03-17_20:27:07.602000
3798031,2643,1696,396,2019-03-17_20:27:07.695000
3798131,2651,1690,400,2019-03-17_20:27:07.811000
3798231,2645,1687,400,2019-03-17_20:27:08.049000
3798331,2647,1694,393,2019-03-17_20:27:08.248000
3798431,2647,1693,410,2019-03-17_20:27:08.318000
3798531,2655,1691,413,2019-03-17_20:27:08.554000
3798631,2641,1673,408,2019-03-17_20:27:08.744000
3798731,2651,1693,404,2019-03-17_20:27:08.891000
3798831,2647,1695,410,2019-03-17_20:27:09.003000
3798931,2646,1696,417,2019-03-17_20:27:09.128000
3799031,2646,1693,410,2019-03-17_20:27:09.249000
3799131,2645,1690,404,2019-03-17_20:27:09.606000
3799231,2645,1691,397,2019-03-17_20:27:09.894000
3799331,2645,1694,384,2019-03-17_20:27:10.104000
3799431,2641,1696,402,2019-03-17_20:27:10.250000
3799531,2641,1690,407,2019-03-17_20:27:10.483000
3799631,2643,1696,409,2019-03-17_20:27:10.615000
3799731,2641,1687,400,2019-03-17_20:27:10.822000
3799831,2640,1690,410,2019-03-17_20:27:10.955000
3799931,2647,1691,400,2019-03-17_20:27:11.134000
3800031,2615,1691,396,2019-03-17_20:27:11.279000
3800131,2633,1694,394,2019-03-17_20:27:11.439000
3800231,2631,1695,400,2019-03-17_20:27:11.730000
3800331,2640,1693,402,2019-03-17_20:27:11.855000
3800431,2631,1694,400,2019-03-17_20:27:12.037000
3800531,2639,1695,403,2019-03-17_20:27:12.278000
3800631,2639,1805,408,2019-03-17_20:27:12.441000
3800731,2635,1701,407,2019-03-17_20:27:12.772000
3800831,2634,1697,410,2019-03-17_20:27:12.919000
3800931,2971,1695,416,2019-03-17_20:27:13.066000
3801031,2973,1693,428,2019-03-17_20:27:13.187000
3801131,2971,1694,410,2019-03-17_20:27:13.401000
3801231,2979,1693,421,2019-03-17_20:27:13.511000
3801331,2983,1693,420,2019-03-17_20:27:13.729000
3801431,2979,1693,416,2019-03-17_20:27:13.876000
3801531,2975,1694,421,2019-03-17_20:27:14.002000
3801631,2975,1693,424,2019-03-17_20:27:14.215000
3801731,2981,1695,427,2019-03-17_20:27:14.335000
3801831,2979,1706,420,2019-03-17_20:27:14.517000
3801931,2979,1693,429,2019-03-17_20:27:14.606000
3802031,2979,1692,427,2019-03-17_20:27:14.790000
3802131,2979,1689,432,2019-03-17_20:27:14.978000
3802231,2982,1694,433,2019-03-17_20:27:15.094000
3802331,2978,1694,405,2019-03-17_20:27:15.276000
3802431,2975,1696,429,2019-03-17_20:27:15.521000
3802531,2975,1694,436,2019-03-17_20:27:15.671000
3802631,2979,1693,433,2019-03-17_20:27:15.823000
3802731,2979,1693,420,2019-03-17_20:27:15.925000
3802831,2975,1694,432,2019-03-17_20:27:16.047000
3802931,2979,1697,428,2019-03-17_20:27:16.265000
3803031,2971,1680,432,2019-03-17_20:27:16.346000
3803131,2975,1693,419,2019-03-17_20:27:16.503000
3803231,2982,1696,426,2019-03-17_20:27:16.712000
3803331,2979,1690,474,2019-03-17_20:27:16.938000
3803431,2973,1696,432,2019-03-17_20:27:17.098000
3803531,2981,1690,418,2019-03-17_20:27:17.252000
3803631,2975,1693,420,2019-03-17_20:27:17.468000
3803731,2979,1695,416,2019-03-17_20:27:17.778000
3803831,2975,1683,429,2019-03-17_20:27:18.000000
3803931,2982,1698,432,2019-03-17_20:27:18.245000
3804031,2975,1690,429,2019-03-17_20:27:18.418000
3804131,2987,1694,434,2019-03-17_20:27:18.480000
3804231,2979,1687,441,2019-03-17_20:27:18.555000
3804331,2980,1694,439,2019-03-17_20:27:18.755000
3804431,2970,1697,443,2019-03-17_20:27:18.999000
3804531,2967,1693,442,2019-03-17_20:27:19.313000
3804631,2974,1697,453,2019-03-17_20:27:19.509000
3804731,2961,1707,478,2019-03-17_20:27:19.724000
3804831,2965,1702,454,2019-03-17_20:27:20.046000
3804931,2963,1689,456,2019-03-17_20:27:20.511000
3805031,2965,1694,458,2019-03-17_20:27:20.719000
3805131,2971,1685,458,2019-03-17_20:27:21.018000
3805231,2966,1697,461,2019-03-17_20:27:21.304000
3805331,2967,1699,454,2019-03-17_20:27:21.552000
3805431,2967,1693,461,2019-03-17_20:27:21.827000
3805531,2963,1687,464,2019-03-17_20:27:22.153000
3805631,2967,1694,477,2019-03-17_20:27:22.474000
3805731,2971,1697,449,2019-03-17_20:27:22.683000
3805831,2958,1693,444,2019-03-17_20:27:22.961000
3805931,2953,1690,437,2019-03-17_20:27:23.148000
3806031,2960,1695,443,2019-03-17_20:27:23.351000
3806131,2962,1699,453,2019-03-17_20:27:23.575000
3806231,2960,1696,448,2019-03-17_20:27:23.835000
3806331,2962,1693,450,2019-03-17_20:27:24.092000
3806431,2960,1691,452,2019-03-17_20:27:24.364000
3806531,2960,1693,450,2019-03-17_20:27:24.566000
3806631,2941,1695,436,2019-03-17_20:27:24.763000
3806731,2947,1690,448,2019-03-17_20:27:24.982000
3806831,2955,1689,436,2019-03-17_20:27:25.146000
3806931,2963,1696,442,2019-03-17_20:27:25.504000
3807031,2958,1692,438,2019-03-17_20:27:25.738000
3807131,2965,1696,439,2019-03-17_20:27:26.016000
3807231,2963,1703,448,2019-03-17_20:27:26.338000
3807331,2957,1695,442,2019-03-17_20:27:26.477000
3807431,2959,1692,433,2019-03-17_20:27:26.632000
3807531,2955,1696,434,2019-03-17_20:27:26.718000
3807631,2958,1690,438,2019-03-17_20:27:26.847000
3807731,2955,1690,433,2019-03-17_20:27:27.039000
3807831,2963,1691,448,2019-03-17_20:27:27.172000
3807931,2959,1696,450,2019-03-17_20:27:27.362000
3808031,2951,1693,448,2019-03-17_20:27:27.485000
3808131,2949,1693,466,2019-03-17_20:27:27.667000
3808231,2943,1687,438,2019-03-17_20:27:27.882000
3808331,2943,1689,448,2019-03-17_20:27:28.002000
3808431,2935,1693,443,2019-03-17_20:27:28.132000
3808531,2935,1694,475,2019-03-17_20:27:28.339000
3808631,2939,1691,453,2019-03-17_20:27:28.502000
3808731,2931,1693,464,2019-03-17_20:27:28.638000
3808831,2939,1693,476,2019-03-17_20:27:28.821000
3808931,2931,1698,438,2019-03-17_20:27:28.956000
3809031,2929,1698,441,2019-03-17_20:27:29.109000
3809131,2927,1694,453,2019-03-17_20:27:29.264000
3809231,2915,1693,462,2019-03-17_20:27:29.482000
3809331,2929,1697,482,2019-03-17_20:27:29.640000
3809431,2928,1696,480,2019-03-17_20:27:29.786000
3809531,2923,1697,480,2019-03-17_20:27:29.962000
3809631,2941,1689,470,2019-03-17_20:27:30.099000
3809731,2938,1694,490,2019-03-17_20:27:30.256000
3809831,2931,1694,466,2019-03-17_20:27:30.415000
3809931,2929,1698,496,2019-03-17_20:27:30.489000
3810031,2939,1691,466,2019-03-17_20:27:30.718000
3810131,2935,1691,498,2019-03-17_20:27:30.913000
3810231,2935,1693,511,2019-03-17_20:27:31.131000
3810331,2935,1696,496,2019-03-17_20:27:31.452000
3810431,2935,1693,480,2019-03-17_20:27:31.711000
3810531,2931,1698,480,2019-03-17_20:27:31.781000
3810631,2947,1692,496,2019-03-17_20:27:31.893000
3810731,2935,1697,482,2019-03-17_20:27:32.081000
3810831,2935,1687,481,2019-03-17_20:27:32.240000
3810931,2943,1696,448,2019-03-17_20:27:32.489000
3811031,2938,1692,459,2019-03-17_20:27:32.603000
3811131,2949,1696,511,2019-03-17_20:27:32.826000
3811231,2942,1696,487,2019-03-17_20:27:33.033000
3811331,2942,1697,474,2019-03-17_20:27:33.126000
3811431,2950,1695,496,2019-03-17_20:27:33.318000
3811531,2959,1696,492,2019-03-17_20:27:33.403000
3811631,2960,1689,483,2019-03-17_20:27:33.516000
3811731,2957,1694,496,2019-03-17_20:27:33.656000
3811831,2962,1695,483,2019-03-17_20:27:33.856000
3811931,2951,1685,496,2019-03-17_20:27:34.244000
3812031,2967,1697,510,2019-03-17_20:27:34.340000
3812131,2967,1694,486,2019-03-17_20:27:34.540000
3812231,2960,1702,473,2019-03-17_20:27:34.629000
3812331,2971,1710,507,2019-03-17_20:27:34.765000
3812431,2965,1694,496,2019-03-17_20:27:34.870000
3812531,2966,1691,500,2019-03-17_20:27:35.144000
3812631,2963,1695,496,2019-03-17_20:27:35.210000
3812731,2966,1693,477,2019-03-17_20:27:35.286000
3812831,2963,1694,444,2019-03-17_20:27:35.434000
3812931,2971,1694,457,2019-03-17_20:27:35.773000
3813031,2967,1697,462,2019-03-17_20:27:35.919000
3813131,2967,1694,504,2019-03-17_20:27:36.009000
3813231,2967,1695,498,2019-03-17_20:27:36.127000
3813331,2965,1695,506,2019-03-17_20:27:36.279000
3813431,2963,1695,491,2019-03-17_20:27:36.394000
3813531,2974,1694,492,2019-03-17_20:27:36.611000
3813631,2973,1699,482,2019-03-17_20:27:36.777000
3813731,2967,1674,501,2019-03-17_20:27:36.967000
3813831,2971,1687,489,2019-03-17_20:27:37.083000
3813931,2965,1675,525,2019-03-17_20:27:37.270000
3814031,2975,1693,502,2019-03-17_20:27:37.437000
3814131,2978,1690,508,2019-03-17_20:27:37.772000
3814231,2975,1693,469,2019-03-17_20:27:37.911000
3814331,2974,1693,483,2019-03-17_20:27:38.061000
3814431,2979,1693,488,2019-03-17_20:27:38.257000
3814531,2983,1694,489,2019-03-17_20:27:38.498000
3814631,2979,1694,486,2019-03-17_20:27:38.630000
3814731,2991,1695,496,2019-03-17_20:27:38.828000
3814831,2987,1692,496,2019-03-17_20:27:39.079000
3814931,2990,1690,496,2019-03-17_20:27:39.334000
3815031,3011,1698,448,2019-03-17_20:27:39.562000
3815131,3002,1699,474,2019-03-17_20:27:39.824000
3815231,3011,1700,438,2019-03-17_20:27:40.092000
3815331,3019,1698,450,2019-03-17_20:27:40.248000
3815431,3035,1690,428,2019-03-17_20:27:40.425000
3815531,3039,1691,448,2019-03-17_20:27:40.689000
3815631,3039,1698,427,2019-03-17_20:27:40.880000
3815731,3056,1693,414,2019-03-17_20:27:41.281000
